File,,Time,UTC,9/26/22,16:57:10,,
SW,,iID®DataCaptureSoftware,,,,,
SW,,v01.09,,,,,
SW,,4/7/20,,arrive 1-2,,,
SW,,9/26/22,16:54:06,depart 2-1,,,
Lib,,v1.6.3,,,,,
Company,,GmbH,,,,,
OS,,v10.0.17763.865,,,,,
,,,,,,,
,,,,,,,
Settings,,,,,,,
,,mode,DOC,,,,
,,,,,,,
,,YES,,,,,
,,5,,,,,
,,,,,,,
Found,,,,,,,
,,ReaderID,HW-Info,FW-Info,Num-Antennas,,
,,25SQCMICSCB030EB4,,,,,
,,200330,D0.22,98.26.06,2,,
,,200328,D0.22,98.26.06,2,,
,,,,,,,
,,,,,,,
Timestamp,,HexAddress,ReaderID,UID,Collection,DataType,
9/26/22,14:16:51,10,200330,25SQCMICSBBA27300B1D9,DOC,2,14:16:51
9/26/22,14:16:51,10,200330,25SQCMICSBBA27300B1D9,DOC,1,14:16:51
9/26/22,14:21:45,10,200330,25SQCMICSBBA27300B1D9,DOC,1,14:21:45
9/26/22,14:21:47,10,200330,25SQCMICSBBA27300B1D9,DOC,2,14:21:47
9/26/22,10:04:01,10,200330,25SQCMICSBBA49600B286,DOC,1,10:04:01
9/26/22,10:04:01,10,200330,25SQCMICSBBA49600B286,DOC,2,10:04:01
9/26/22,12:43:16,10,200330,25SQCMICSBBA49600B286,DOC,2,12:43:16
9/26/22,12:43:16,10,200330,25SQCMICSBBA49600B286,DOC,1,12:43:16
9/26/22,12:43:16,10,200330,25SQCMICSBBA49600B286,DOC,2,12:43:16
9/26/22,12:43:16,10,200330,25SQCMICSBBA49600B286,DOC,1,12:43:16
9/26/22,12:43:16,10,200330,25SQCMICSBBA49600B286,DOC,2,12:43:16
9/26/22,12:43:17,10,200330,25SQCMICSBBA49600B286,DOC,1,12:43:17
9/26/22,12:43:17,10,200330,25SQCMICSBBA49600B286,DOC,2,12:43:17
9/26/22,12:43:17,10,200330,25SQCMICSBBA49600B286,DOC,1,12:43:17
9/26/22,12:55:22,10,200330,25SQCMICSBBA49600B286,DOC,1,12:55:22
9/26/22,12:55:23,10,200330,25SQCMICSBBA49600B286,DOC,2,12:55:23
9/26/22,13:30:55,10,200330,25SQCMICSBBA49600B286,DOC,2,13:30:55
9/26/22,13:30:55,10,200330,25SQCMICSBBA49600B286,DOC,1,13:30:55
9/26/22,13:30:55,10,200330,25SQCMICSBBA49600B286,DOC,2,13:30:55
9/26/22,13:30:55,10,200330,25SQCMICSBBA49600B286,DOC,1,13:30:55
9/26/22,13:52:09,10,200330,25SQCMICSBBA49600B286,DOC,1,13:52:09
9/26/22,13:52:09,10,200330,25SQCMICSBBA49600B286,DOC,2,13:52:09
9/26/22,13:52:09,10,200330,25SQCMICSBBA49600B286,DOC,1,13:52:09
9/26/22,13:52:09,10,200330,25SQCMICSBBA49600B286,DOC,2,13:52:09
9/26/22,15:04:35,10,200330,25SQCMICSBBA49600B286,DOC,2,15:04:35
9/26/22,15:04:36,10,200330,25SQCMICSBBA49600B286,DOC,1,15:04:36
9/26/22,15:04:36,10,200330,25SQCMICSBBA49600B286,DOC,2,15:04:36
9/26/22,15:04:36,10,200330,25SQCMICSBBA49600B286,DOC,1,15:04:36
9/26/22,15:47:10,10,200330,25SQCMICSBBA49600B286,DOC,1,15:47:10
9/26/22,15:47:21,10,200330,25SQCMICSBBA49600B286,DOC,1,15:47:21
9/26/22,15:47:30,10,200330,25SQCMICSBBA49600B286,DOC,1,15:47:30
9/26/22,15:47:31,10,200330,25SQCMICSBBA49600B286,DOC,2,15:47:31
9/26/22,15:47:31,10,200330,25SQCMICSBBA49600B286,DOC,1,15:47:31
9/26/22,15:47:31,10,200330,25SQCMICSBBA49600B286,DOC,2,15:47:31
9/26/22,10:10:14,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:10:14
9/26/22,10:10:14,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:10:14
9/26/22,10:10:14,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:10:14
9/26/22,10:10:14,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:10:14
9/26/22,10:10:14,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:10:14
9/26/22,10:22:13,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:22:13
9/26/22,10:22:14,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:22:14
9/26/22,10:31:15,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:31:15
9/26/22,10:31:16,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:31:16
9/26/22,10:31:16,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:31:16
9/26/22,10:51:19,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:51:19
9/26/22,10:51:19,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:51:19
9/26/22,10:58:06,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:58:06
9/26/22,10:58:07,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:58:07
9/26/22,10:58:07,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:58:07
9/26/22,10:58:07,10,200330,25SQCMICSBBA59500B0D2,DOC,1,10:58:07
9/26/22,10:58:07,10,200330,25SQCMICSBBA59500B0D2,DOC,2,10:58:07
9/26/22,11:16:53,10,200330,25SQCMICSBBA59500B0D2,DOC,1,11:16:53
9/26/22,11:16:54,10,200330,25SQCMICSBBA59500B0D2,DOC,2,11:16:54
9/26/22,11:22:46,10,200330,25SQCMICSBBA59500B0D2,DOC,2,11:22:46
9/26/22,11:22:47,10,200330,25SQCMICSBBA59500B0D2,DOC,1,11:22:47
9/26/22,11:22:47,10,200330,25SQCMICSBBA59500B0D2,DOC,2,11:22:47
9/26/22,11:22:47,10,200330,25SQCMICSBBA59500B0D2,DOC,1,11:22:47
9/26/22,11:42:27,10,200330,25SQCMICSBBA59500B0D2,DOC,1,11:42:27
9/26/22,11:42:27,10,200330,25SQCMICSBBA59500B0D2,DOC,2,11:42:27
9/26/22,11:48:53,10,200330,25SQCMICSBBA59500B0D2,DOC,2,11:48:53
9/26/22,11:48:54,10,200330,25SQCMICSBBA59500B0D2,DOC,1,11:48:54
9/26/22,12:08:48,10,200330,25SQCMICSBBA59500B0D2,DOC,1,12:08:48
9/26/22,12:08:49,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:08:49
9/26/22,12:15:52,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:15:52
9/26/22,12:15:52,10,200330,25SQCMICSBBA59500B0D2,DOC,1,12:15:52
9/26/22,12:15:52,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:15:52
9/26/22,12:37:10,10,200330,25SQCMICSBBA59500B0D2,DOC,1,12:37:10
9/26/22,12:37:11,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:37:11
9/26/22,12:54:36,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:54:36
9/26/22,12:54:37,10,200330,25SQCMICSBBA59500B0D2,DOC,1,12:54:37
9/26/22,12:54:37,10,200330,25SQCMICSBBA59500B0D2,DOC,2,12:54:37
9/26/22,13:11:52,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:11:52
9/26/22,13:11:53,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:11:53
9/26/22,13:14:53,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:14:53
9/26/22,13:14:53,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:14:53
9/26/22,13:33:39,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:33:39
9/26/22,13:33:39,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:33:39
9/26/22,13:33:39,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:33:39
9/26/22,13:33:39,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:33:39
9/26/22,13:38:26,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:38:26
9/26/22,13:53:30,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:53:30
9/26/22,13:53:32,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:53:32
9/26/22,13:53:32,10,200330,25SQCMICSBBA59500B0D2,DOC,1,13:53:32
9/26/22,13:53:32,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:53:32
9/26/22,13:56:43,10,200330,25SQCMICSBBA59500B0D2,DOC,2,13:56:43
9/26/22,14:11:01,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:11:01
9/26/22,14:11:03,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:11:03
9/26/22,14:15:01,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:15:01
9/26/22,14:15:02,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:15:02
9/26/22,14:15:02,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:15:02
9/26/22,14:15:02,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:15:02
9/26/22,14:15:02,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:15:02
9/26/22,14:15:02,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:15:02
9/26/22,14:27:25,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:27:25
9/26/22,14:27:26,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:27:26
9/26/22,14:36:38,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:36:38
9/26/22,14:36:39,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:36:39
9/26/22,14:36:39,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:36:39
9/26/22,14:36:39,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:36:39
9/26/22,14:36:39,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:36:39
9/26/22,14:36:39,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:36:39
9/26/22,14:48:38,10,200330,25SQCMICSBBA59500B0D2,DOC,1,14:48:38
9/26/22,14:48:38,10,200330,25SQCMICSBBA59500B0D2,DOC,2,14:48:38
9/26/22,14:53:00,13,200328,25SQCMICSBBBA2A00B2C8,DOC,2,14:53:00
9/26/22,14:53:03,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:53:03
9/26/22,14:53:03,13,200328,25SQCMICSBBBA2A00B2C8,DOC,2,14:53:03
9/26/22,14:53:03,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:53:03
9/26/22,14:53:19,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:53:19
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:59:34
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,2,14:59:34
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:59:34
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,2,14:59:34
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,1,14:59:34
9/26/22,14:59:34,13,200328,25SQCMICSBBBA2A00B2C8,DOC,2,14:59:34
9/26/22,15:36:38,10,200330,25SQCMICSBBBA9600B151,DOC,2,15:36:38
9/26/22,15:36:39,10,200330,25SQCMICSBBBA9600B151,DOC,1,15:36:39
9/26/22,15:36:39,10,200330,25SQCMICSBBBA9600B151,DOC,2,15:36:39
9/26/22,15:36:39,10,200330,25SQCMICSBBBA9600B151,DOC,1,15:36:39
9/26/22,15:44:27,10,200330,25SQCMICSBBBA9600B151,DOC,1,15:44:27
9/26/22,15:44:28,10,200330,25SQCMICSBBBA9600B151,DOC,2,15:44:28
9/26/22,10:11:18,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:11:18
9/26/22,10:11:18,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:11:18
9/26/22,10:24:33,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:24:33
9/26/22,10:24:34,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:24:34
9/26/22,10:31:06,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:31:06
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:31:07
9/26/22,10:31:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:31:07
9/26/22,10:48:32,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:48:32
9/26/22,10:48:33,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:48:33
9/26/22,10:56:06,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:56:06
9/26/22,10:56:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:56:07
9/26/22,10:56:07,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:56:07
9/26/22,10:56:07,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:56:07
9/26/22,10:56:08,10,200330,25SQCMICSBBBE1100B261,DOC,2,10:56:08
9/26/22,10:56:08,10,200330,25SQCMICSBBBE1100B261,DOC,1,10:56:08
9/26/22,11:12:08,10,200330,25SQCMICSBBBE1100B261,DOC,1,11:12:08
9/26/22,11:12:09,10,200330,25SQCMICSBBBE1100B261,DOC,2,11:12:09
9/26/22,11:19:51,10,200330,25SQCMICSBBBE1100B261,DOC,2,11:19:51
9/26/22,11:19:52,10,200330,25SQCMICSBBBE1100B261,DOC,1,11:19:52
9/26/22,11:33:56,10,200330,25SQCMICSBBBE1100B261,DOC,1,11:33:56
9/26/22,11:33:56,10,200330,25SQCMICSBBBE1100B261,DOC,2,11:33:56
9/26/22,15:01:51,10,200330,25SQCMICSBBBF0700B11C,DOC,2,15:01:51
9/26/22,15:01:53,10,200330,25SQCMICSBBBF0700B11C,DOC,1,15:01:53
9/26/22,15:01:53,10,200330,25SQCMICSBBBF0700B11C,DOC,2,15:01:53
9/26/22,15:05:07,10,200330,25SQCMICSBBBF0700B11C,DOC,1,15:05:07
9/26/22,15:05:08,10,200330,25SQCMICSBBBF0700B11C,DOC,2,15:05:08
9/26/22,15:40:45,10,200330,25SQCMICSBBC17800B1EA,DOC,2,15:40:45
9/26/22,15:40:46,10,200330,25SQCMICSBBC17800B1EA,DOC,1,15:40:46
9/26/22,15:46:49,10,200330,25SQCMICSBBC17800B1EA,DOC,1,15:46:49
9/26/22,15:46:50,10,200330,25SQCMICSBBC17800B1EA,DOC,2,15:46:50
9/26/22,15:18:29,10,200330,25SQCMICSBBC18100B13A,DOC,2,15:18:29
9/26/22,15:18:31,10,200330,25SQCMICSBBC18100B13A,DOC,1,15:18:31
9/26/22,15:18:31,10,200330,25SQCMICSBBC18100B13A,DOC,2,15:18:31
9/26/22,15:19:02,10,200330,25SQCMICSBBC18100B13A,DOC,1,15:19:02
9/26/22,15:19:03,10,200330,25SQCMICSBBC18100B13A,DOC,2,15:19:03
9/26/22,15:33:19,10,200330,25SQCMICSBBC18100B13A,DOC,2,15:33:19
9/26/22,15:39:19,10,200330,25SQCMICSBBC18100B13A,DOC,1,15:39:19
9/26/22,15:39:24,10,200330,25SQCMICSBBC18100B13A,DOC,1,15:39:24
9/26/22,15:39:26,10,200330,25SQCMICSBBC18100B13A,DOC,2,15:39:26
9/26/22,15:03:59,13,200328,25SQCMICSBBC18500B2D5,DOC,2,15:03:59
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,1,15:04:01
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,2,15:04:01
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,1,15:04:01
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,2,15:04:01
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,1,15:04:01
9/26/22,15:04:01,13,200328,25SQCMICSBBC18500B2D5,DOC,2,15:04:01
9/26/22,15:04:02,13,200328,25SQCMICSBBC18500B2D5,DOC,1,15:04:02
9/26/22,15:04:02,13,200328,25SQCMICSBBC18500B2D5,DOC,2,15:04:02
9/26/22,15:04:02,13,200328,25SQCMICSBBC18500B2D5,DOC,1,15:04:02
9/26/22,15:12:46,13,200328,25SQCMICSBBC25900B2D1,DOC,2,15:12:46
9/26/22,15:23:39,13,200328,25SQCMICSBBC25900B2D1,DOC,2,15:23:39
9/26/22,15:23:41,13,200328,25SQCMICSBBC25900B2D1,DOC,1,15:23:41
9/26/22,14:38:33,10,200330,25SQCMICSBBC2A400B1EE,DOC,2,14:38:33
9/26/22,14:38:34,10,200330,25SQCMICSBBC2A400B1EE,DOC,1,14:38:34
9/26/22,14:38:34,10,200330,25SQCMICSBBC2A400B1EE,DOC,2,14:38:34
9/26/22,14:38:34,10,200330,25SQCMICSBBC2A400B1EE,DOC,1,14:38:34
9/26/22,14:42:37,10,200330,25SQCMICSBBC2A400B1EE,DOC,1,14:42:37
9/26/22,14:42:39,10,200330,25SQCMICSBBC2A400B1EE,DOC,2,14:42:39
9/26/22,15:44:42,10,200330,25SQCMICSBBC2E500B128,DOC,2,15:44:42
9/26/22,15:44:43,10,200330,25SQCMICSBBC2E500B128,DOC,1,15:44:43
9/26/22,15:44:43,10,200330,25SQCMICSBBC2E500B128,DOC,2,15:44:43
9/26/22,15:06:58,10,200330,25SQCMICSBBC34B00B247,DOC,2,15:06:58
9/26/22,15:07:01,10,200330,25SQCMICSBBC34B00B247,DOC,1,15:07:01
9/26/22,15:07:01,10,200330,25SQCMICSBBC34B00B247,DOC,2,15:07:01
9/26/22,15:07:01,10,200330,25SQCMICSBBC34B00B247,DOC,1,15:07:01
9/26/22,15:16:52,13,200328,25SQCMICSBBC34B00B247,DOC,2,15:16:52
9/26/22,15:05:13,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:05:13
9/26/22,15:05:13,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:05:13
9/26/22,15:05:13,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:05:13
9/26/22,15:05:13,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:05:13
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:20:22
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:20:22
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:20:22
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:20:22
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:20:22
9/26/22,15:20:22,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:20:22
9/26/22,15:20:23,10,200330,25SQCMICSBBC4F900B287,DOC,1,15:20:23
9/26/22,15:20:23,10,200330,25SQCMICSBBC4F900B287,DOC,2,15:20:23
9/26/22,15:04:10,10,200330,25SQCMICSBBD8CE00B132,DOC,2,15:04:10
9/26/22,15:04:10,10,200330,25SQCMICSBBD8CE00B132,DOC,1,15:04:10
9/26/22,15:16:19,10,200330,25SQCMICSBBD8CE00B132,DOC,1,15:16:19
9/26/22,15:16:23,10,200330,25SQCMICSBBD8CE00B132,DOC,2,15:16:23
9/26/22,15:16:23,10,200330,25SQCMICSBBD8CE00B132,DOC,1,15:16:23
9/26/22,15:16:23,10,200330,25SQCMICSBBD8CE00B132,DOC,2,15:16:23
9/26/22,15:16:23,10,200330,25SQCMICSBBD8CE00B132,DOC,1,15:16:23
9/26/22,15:16:23,10,200330,25SQCMICSBBD8CE00B132,DOC,2,15:16:23
9/26/22,10:49:29,13,200328,25SQCMICSBBDCB000B2F2,DOC,2,10:49:29
9/26/22,10:49:31,13,200328,25SQCMICSBBDCB000B2F2,DOC,1,10:49:31
9/26/22,12:16:45,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:16:45
9/26/22,12:16:45,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:16:45
9/26/22,12:16:45,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:16:45
9/26/22,12:16:46,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:16:46
9/26/22,12:16:47,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:16:47
9/26/22,12:16:52,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:16:52
9/26/22,12:16:59,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:16:59
9/26/22,12:36:48,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:36:48
9/26/22,12:36:54,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:36:54
9/26/22,12:36:59,10,200330,25SQCMICSBBDF6800B11B,DOC,1,12:36:59
9/26/22,12:37:01,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:37:01
9/26/22,12:37:06,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:37:06
9/26/22,12:37:10,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:37:10
9/26/22,12:37:11,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:37:11
9/26/22,12:37:16,10,200330,25SQCMICSBBDF6800B11B,DOC,2,12:37:16
9/26/22,15:02:09,10,200330,25SQCMICSBBE13D00B271,DOC,2,15:02:09
9/26/22,15:02:14,10,200330,25SQCMICSBBE13D00B271,DOC,2,15:02:14
9/26/22,15:02:14,10,200330,25SQCMICSBBE13D00B271,DOC,1,15:02:14
9/26/22,15:02:14,10,200330,25SQCMICSBBE13D00B271,DOC,2,15:02:14
9/26/22,15:02:15,10,200330,25SQCMICSBBE13D00B271,DOC,1,15:02:15
9/26/22,15:02:15,10,200330,25SQCMICSBBE13D00B271,DOC,2,15:02:15
9/26/22,15:02:15,10,200330,25SQCMICSBBE13D00B271,DOC,1,15:02:15
9/26/22,15:02:15,10,200330,25SQCMICSBBE13D00B271,DOC,2,15:02:15
9/26/22,15:02:15,10,200330,25SQCMICSBBE13D00B271,DOC,1,15:02:15
9/26/22,14:47:27,13,200328,25SQCMICSBBE1C400B2A1,DOC,2,14:47:27
9/26/22,14:47:32,13,200328,25SQCMICSBBE1C400B2A1,DOC,2,14:47:32
9/26/22,14:47:36,13,200328,25SQCMICSBBE1C400B2A1,DOC,1,14:47:36
9/26/22,14:53:55,13,200328,25SQCMICSBBE1C400B2A1,DOC,1,14:53:55
9/26/22,14:53:57,13,200328,25SQCMICSBBE1C400B2A1,DOC,2,14:53:57
9/26/22,15:20:24,13,200328,25SQCMICSBBE45500B2EC,DOC,2,15:20:24
9/26/22,10:02:54,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,10:02:54
9/26/22,10:02:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,10:02:59
9/26/22,10:02:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,10:02:59
9/26/22,10:03:14,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,10:03:14
9/26/22,10:03:16,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,10:03:16
9/26/22,10:45:53,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,10:45:53
9/26/22,10:45:54,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,10:45:54
9/26/22,10:51:33,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,10:51:33
9/26/22,10:51:33,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,10:51:33
9/26/22,12:47:41,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:47:41
9/26/22,12:47:43,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:47:43
9/26/22,12:47:43,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:47:43
9/26/22,12:47:43,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:47:43
9/26/22,12:47:44,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:47:44
9/26/22,12:47:45,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:47:45
9/26/22,12:47:54,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:47:54
9/26/22,12:47:55,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:47:55
9/26/22,12:48:48,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:48:48
9/26/22,12:48:53,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:48:53
9/26/22,12:48:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:48:59
9/26/22,12:48:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:48:59
9/26/22,12:48:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:48:59
9/26/22,12:49:09,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:49:09
9/26/22,12:49:09,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:49:09
9/26/22,12:49:10,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:49:10
9/26/22,12:49:10,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:49:10
9/26/22,12:49:13,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:49:13
9/26/22,12:49:13,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:49:13
9/26/22,12:49:29,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:49:29
9/26/22,12:49:29,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,12:49:29
9/26/22,12:49:29,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,12:49:29
9/26/22,14:05:50,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,14:05:50
9/26/22,14:05:50,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,14:05:50
9/26/22,14:05:51,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,14:05:51
9/26/22,14:05:51,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,14:05:51
9/26/22,14:05:51,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,14:05:51
9/26/22,14:05:51,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,14:05:51
9/26/22,14:09:16,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,14:09:16
9/26/22,14:09:17,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,14:09:17
9/26/22,15:30:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,15:30:59
9/26/22,15:30:59,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,15:30:59
9/27/22,17:00:05,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,17:00:05
9/27/22,17:00:06,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,17:00:06
9/27/22,17:00:06,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,17:00:06
9/27/22,17:00:07,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,17:00:07
9/27/22,17:24:18,10,200330,25SQCMICSBBE5BB00B0A7,DOC,1,17:24:18
9/27/22,17:24:19,10,200330,25SQCMICSBBE5BB00B0A7,DOC,2,17:24:19
9/26/22,14:12:21,10,200330,25SQCMICSBBFDE700B1DD,DOC,2,14:12:21
9/26/22,14:12:26,10,200330,25SQCMICSBBFDE700B1DD,DOC,2,14:12:26
9/26/22,14:12:29,10,200330,25SQCMICSBBFDE700B1DD,DOC,1,14:12:29
9/26/22,14:12:35,10,200330,25SQCMICSBBFDE700B1DD,DOC,1,14:12:35
9/26/22,15:34:43,13,200328,25SQCMICSBBFEC600B2E4,DOC,2,15:34:43
